node,route,arr,dep,arr5.prop,dep5.prop
MCO,MCO->ATL,-2.750074471254096,3.3794231341064527,0.12302651176645815,0.11299435028248588
ATL,MCO->ATL,-2.750074471254096,3.3794231341064527,0.12302651176645815,0.11299435028248588
MCO,MCO->BOS,-3.2365988909426986,3.613678373382625,0.15526802218114602,0.14972273567467653
BOS,MCO->BOS,-3.2365988909426986,3.613678373382625,0.15526802218114602,0.14972273567467653
MCO,MCO->CVG,-4.653562653562654,-0.9534313725490197,0.13513513513513514,0.11274509803921569
CVG,MCO->CVG,-4.653562653562654,-0.9534313725490197,0.13513513513513514,0.11274509803921569
MCO,MCO->DTW,-4.418939393939394,1.1627554882664648,0.11060606060606061,0.10522331566994701
DTW,MCO->DTW,-4.418939393939394,1.1627554882664648,0.11060606060606061,0.10522331566994701
MCO,MCO->IND,-5.253164556962025,4.69620253164557,0.12658227848101267,0.189873417721519
IND,MCO->IND,-5.253164556962025,4.69620253164557,0.12658227848101267,0.189873417721519
MCO,MCO->JFK,-6.169194865810969,3.0431738623103852,0.12485414235705951,0.13652275379229872
JFK,MCO->JFK,-6.169194865810969,3.0431738623103852,0.12485414235705951,0.13652275379229872
MCO,MCO->LAS,-17.25,-1.5,0,0
LAS,MCO->LAS,-17.25,-1.5,0,0
MCO,MCO->LAX,-9.521495327102803,-2.1626168224299067,0.13644859813084112,0.06728971962616823
LAX,MCO->LAX,-9.521495327102803,-2.1626168224299067,0.13644859813084112,0.06728971962616823
MCO,MCO->LGA,-3.526775956284153,2.892896174863388,0.14863387978142076,0.12021857923497267
LGA,MCO->LGA,-3.526775956284153,2.892896174863388,0.14863387978142076,0.12021857923497267
MCO,MCO->MSP,-5.713764813126709,1.2540983606557377,0.11030082041932543,0.11020036429872496
MSP,MCO->MSP,-5.713764813126709,1.2540983606557377,0.11030082041932543,0.11020036429872496
MCO,MCO->RDU,0.1532567049808429,6.213740458015267,0.09961685823754789,0.10687022900763359
RDU,MCO->RDU,0.1532567049808429,6.213740458015267,0.09961685823754789,0.10687022900763359
MCO,MCO->SEA,-15.540816326530612,-3.183673469387755,0.09693877551020408,0.07653061224489796
